user_id,country,grade,device_type,signup_date
18074,UAE,Grade 12,Tablet,2024-04-12
18075,Egypt,Grade 11,Mobile,2023-07-30
18076,UAE,Grade 11,Mobile,2024-06-21
18077,KSA,,,2024-07-10
18078,Egypt,Grade 7,Desktop,2024-03-27
18079,Egypt,Grade 11,Desktop,2024-03-24
18080,KSA,Grade 7,,2024-02-08
18081,Egypt,,,2023-08-25
18082,Egypt,,Tablet,2023-01-09
18083,KSA,Grade 8,Tablet,2024-01-28
18084,UAE,Grade 10,Mobile,2023-04-27
18085,UAE,Grade 12,Desktop,2023-07-31
18086,Egypt,Grade 12,Tablet,2023-02-08
18087,Egypt,Grade 9,Mobile,2024-03-06
18088,Egypt,Grade 12,Desktop,2023-09-22
18089,Egypt,Grade 7,Tablet,2023-01-11
18090,Egypt,Grade 12,Desktop,2023-05-01
18091,,Grade 7,Mobile,2023-08-05
18092,KSA,Grade 12,,2023-07-25
18093,Egypt,Grade 9,Mobile,2024-02-02
18094,Egypt,Grade 10,,2024-05-04
18095,Egypt,Grade 11,,2023-12-07
18096,Egypt,Grade 10,Mobile,2024-07-14
18097,Egypt,Grade 7,,2023-04-07
18098,,,Desktop,2024-04-23
18099,Egypt,Grade 11,Tablet,2023-01-16
18100,Egypt,Grade 8,Tablet,2023-10-24
18101,Egypt,Grade 9,Mobile,2024-06-13
18102,KSA,Grade 10,Mobile,2023-03-08
18103,Egypt,Grade 11,Mobile,2024-01-17
18104,Egypt,Grade 9,Mobile,2023-04-17
18105,Egypt,Grade 10,Desktop,2024-06-27
18106,KSA,Grade 7,Mobile,2024-06-16
18107,Egypt,Grade 7,Mobile,2023-02-21
18108,Egypt,,Tablet,2023-07-17
18109,Egypt,Grade 7,Desktop,2023-06-08
18110,Egypt,Grade 8,Mobile,2024-05-17
18111,Egypt,Grade 12,Desktop,2024-08-20
18112,Egypt,Grade 7,Mobile,2023-11-13
18113,Egypt,Grade 7,Desktop,2023-06-08
18114,Egypt,Grade 12,Mobile,2023-06-30
18115,Egypt,Grade 7,Mobile,2023-06-07
18116,Egypt,Grade 11,Desktop,2023-05-02
18117,Egypt,,Mobile,2024-01-28
18118,UAE,Grade 9,Mobile,2023-09-20
18119,KSA,Grade 8,Desktop,2023-10-10
18120,UAE,Grade 10,Tablet,2024-03-11
18121,UAE,Grade 12,,2023-02-19
18122,,,Tablet,2023-02-20
18123,KSA,,Mobile,2024-03-25
18124,KSA,Grade 12,Desktop,2023-12-18
18125,Egypt,Grade 12,Tablet,2023-06-16
18126,Egypt,Grade 8,Desktop,2023-06-12
18127,KSA,Grade 9,Tablet,2023-01-15
18128,,,,2023-01-24
18129,Egypt,Grade 7,Mobile,2023-01-28
18130,KSA,Grade 12,Desktop,2023-07-05
18131,Egypt,Grade 7,Mobile,2023-08-26
18132,Egypt,Grade 10,Mobile,2023-06-12
18133,Egypt,Grade 12,,2024-01-18
18134,Egypt,,,2024-02-28
18135,Egypt,Grade 8,Mobile,2024-06-17
18136,KSA,Grade 8,Desktop,2023-01-15
18137,UAE,,,2023-04-25
18138,UAE,,,2023-10-25
18139,Egypt,Grade 10,,2023-08-18
18140,UAE,Grade 8,Tablet,2023-11-07
18141,Egypt,Grade 8,,2024-01-26
18142,Egypt,Grade 8,Mobile,2024-02-27
18143,KSA,Grade 12,Desktop,2023-12-15
18144,Egypt,Grade 10,Tablet,2023-01-04
18145,Egypt,Grade 12,,2023-08-31
18146,Egypt,Grade 10,Mobile,2023-02-20
18147,KSA,Grade 9,Tablet,2023-08-23
18148,Egypt,Grade 8,Tablet,2023-10-29
18149,KSA,Grade 9,Desktop,2024-02-12
18150,KSA,Grade 11,,2023-04-08
18151,KSA,Grade 11,Desktop,2024-05-26
18152,UAE,Grade 8,Desktop,2024-03-29
18153,Egypt,Grade 7,Tablet,2024-07-07
18154,Egypt,,,2023-12-09
18155,Egypt,Grade 11,Tablet,2024-01-01
18156,Egypt,Grade 7,Desktop,2023-12-13
18157,KSA,Grade 9,Tablet,2023-04-22
18158,Egypt,Grade 8,Tablet,2023-10-07
18159,Egypt,,Tablet,2023-12-29
18160,KSA,Grade 9,Desktop,2024-07-13
18161,KSA,Grade 12,Mobile,2024-05-31
18162,KSA,Grade 9,Mobile,2023-04-25
18163,UAE,Grade 10,Desktop,2024-02-20
18164,KSA,Grade 8,,2024-08-02
18165,KSA,Grade 10,Tablet,2023-07-01
18166,Egypt,Grade 9,Desktop,2023-03-03
18167,,Grade 7,Mobile,2024-02-11
18168,KSA,Grade 8,Desktop,2024-01-29
18169,Egypt,Grade 8,Mobile,2023-03-27
18170,Egypt,Grade 11,,2023-12-01
18171,KSA,Grade 7,Mobile,2023-02-12
18172,UAE,Grade 12,,2024-04-25
18173,Egypt,Grade 7,,2023-03-15
18174,Egypt,Grade 9,,2023-05-02
18175,UAE,Grade 9,Desktop,2023-07-18
18176,UAE,Grade 9,Desktop,2024-02-10
18177,Egypt,Grade 11,,2024-05-14
18178,Egypt,Grade 7,Mobile,2023-07-09
18179,KSA,Grade 10,Tablet,2023-10-15
18180,Egypt,Grade 7,Tablet,2023-11-25
18181,UAE,Grade 10,Mobile,2023-06-18
18182,Egypt,Grade 8,Tablet,2023-02-08
18183,Egypt,Grade 10,Mobile,2023-03-06
18184,Egypt,,Mobile,2024-07-18
18185,Egypt,Grade 8,,2023-11-11
18186,Egypt,Grade 12,Mobile,2023-01-05
18187,Egypt,Grade 12,Desktop,2023-08-16
18188,KSA,,Desktop,2024-05-11
18189,Egypt,Grade 9,Desktop,2023-04-01
18190,UAE,,Mobile,2023-04-12
18191,Egypt,Grade 7,Desktop,2023-10-18
18192,KSA,Grade 9,,2023-09-12
18193,Egypt,Grade 7,,2023-02-11
18194,Egypt,Grade 10,Tablet,2024-07-22
18195,KSA,Grade 7,Tablet,2024-01-27
18196,KSA,Grade 10,,2023-11-07
18197,KSA,Grade 7,Desktop,2023-08-27
18198,KSA,,,2023-05-30
18199,KSA,,Desktop,2023-08-02
18200,Egypt,,Mobile,2024-02-19
18201,UAE,,Desktop,2023-10-14
18202,KSA,Grade 8,Desktop,2023-02-28
18203,,Grade 10,Desktop,2024-02-21
18204,UAE,,Mobile,2023-10-31
18205,Egypt,Grade 9,,2023-12-16
18206,Egypt,Grade 9,Tablet,2023-03-11
18207,KSA,Grade 9,Mobile,2024-04-27
18208,KSA,Grade 9,Desktop,2024-02-17
18209,KSA,Grade 8,Desktop,2023-01-31
18210,KSA,Grade 8,Tablet,2023-09-23
18211,Egypt,Grade 11,Desktop,2023-04-19
18212,Egypt,Grade 11,,2024-05-14
18213,Egypt,,Mobile,2023-01-23
18214,KSA,Grade 11,Mobile,2023-11-20
18215,KSA,Grade 12,Mobile,2023-10-27
18216,Egypt,,Mobile,2024-02-10
18217,KSA,Grade 11,,2023-01-07
18218,Egypt,Grade 7,,2023-09-17
18219,Egypt,Grade 12,Desktop,2023-07-01
18220,KSA,Grade 10,Mobile,2023-02-15
18221,Egypt,Grade 9,Desktop,2023-02-08
18222,KSA,Grade 7,Mobile,2023-07-04
18223,UAE,Grade 12,,2023-10-14
18224,UAE,,Tablet,2023-03-27
18225,Egypt,Grade 8,Tablet,2023-07-10
18226,Egypt,Grade 9,Mobile,2024-01-26
18227,KSA,Grade 10,,2023-01-17
18228,KSA,Grade 10,Tablet,2024-05-06
18229,KSA,,Tablet,2023-07-23
18230,Egypt,,Tablet,2023-12-30
18231,Egypt,Grade 8,,2024-07-15
18232,KSA,Grade 9,Tablet,2024-06-19
18233,KSA,Grade 11,Desktop,2024-06-27
18234,Egypt,Grade 9,Mobile,2023-05-04
18235,Egypt,Grade 9,Tablet,2023-04-26
18236,KSA,Grade 10,,2023-03-02
18237,Egypt,Grade 8,Desktop,2023-11-25
18238,Egypt,Grade 9,Tablet,2024-06-06
18239,Egypt,Grade 7,Desktop,2023-07-31
18240,Egypt,Grade 7,,2023-03-19
18241,KSA,,Mobile,2024-07-09
18242,Egypt,Grade 8,Desktop,2023-08-21
18243,Egypt,Grade 11,Mobile,2023-04-11
18244,Egypt,Grade 12,,2024-07-21
18245,Egypt,Grade 9,Desktop,2024-06-22
18246,KSA,Grade 12,,2024-01-04
18247,Egypt,Grade 9,Desktop,2023-11-07
18248,KSA,Grade 10,,2023-01-27
18249,Egypt,Grade 9,,2024-04-03
18250,Egypt,Grade 12,Tablet,2024-05-17
18251,Egypt,Grade 11,Tablet,2023-06-12
18252,Egypt,Grade 9,,2024-01-24
18253,KSA,Grade 9,Desktop,2024-06-27
18254,Egypt,,Desktop,2023-02-17
18255,UAE,Grade 10,Desktop,2024-01-24
18256,Egypt,Grade 7,,2023-07-07
18257,Egypt,Grade 7,Mobile,2024-03-29
18258,Egypt,,Desktop,2023-01-02
18259,KSA,Grade 11,Mobile,2023-12-16
18260,Egypt,Grade 8,Mobile,2023-03-16
18261,Egypt,Grade 8,,2023-06-04
18262,Egypt,Grade 10,Mobile,2023-08-02
18263,Egypt,Grade 12,Mobile,2023-11-07
18264,UAE,Grade 12,Mobile,2024-04-16
18265,Egypt,Grade 9,Mobile,2023-05-28
18266,KSA,Grade 10,,2024-04-07
18267,KSA,Grade 12,,2024-05-01
18268,Egypt,Grade 7,Mobile,2023-12-28
18269,Egypt,,,2023-07-13
18270,KSA,Grade 11,Desktop,2024-02-28
18271,Egypt,Grade 8,Mobile,2023-12-12
18272,Egypt,,Desktop,2023-04-25
18273,KSA,Grade 9,Desktop,2023-03-08
18274,KSA,,Mobile,2024-07-21
18275,KSA,Grade 8,Desktop,2023-07-30
18276,KSA,Grade 7,,2023-12-30
18277,Egypt,Grade 9,Desktop,2023-03-11
18278,Egypt,Grade 7,Mobile,2023-11-23
18279,Egypt,Grade 8,Desktop,2024-01-14
18280,KSA,Grade 8,,2023-06-10
18281,,Grade 7,Desktop,2023-02-12
18282,Egypt,Grade 9,,2024-04-30
18283,Egypt,Grade 7,Tablet,2024-01-30
18284,Egypt,Grade 9,Tablet,2023-12-26
18285,UAE,Grade 10,Mobile,2023-05-27
18286,KSA,Grade 10,Mobile,2024-03-10
18287,Egypt,Grade 9,Mobile,2023-02-16
18288,,Grade 7,Mobile,2023-01-02
18289,UAE,,Mobile,2023-01-05
18290,Egypt,,,2023-09-20
18291,UAE,Grade 9,Tablet,2024-07-08
18292,Egypt,Grade 8,Tablet,2024-06-01
18293,Egypt,,Desktop,2024-06-29
18294,Egypt,Grade 7,Tablet,2023-04-26
18295,UAE,Grade 12,Mobile,2023-01-17
18296,KSA,Grade 9,,2023-06-16
18297,Egypt,Grade 8,,2023-08-31
18298,,Grade 11,,2023-01-09
18299,Egypt,Grade 8,Tablet,2024-02-05
18300,KSA,Grade 12,Desktop,2023-09-14
18301,KSA,Grade 9,Mobile,2024-04-04
18302,Egypt,Grade 7,,2023-02-10
18303,Egypt,Grade 7,,2024-01-04
18304,UAE,Grade 10,Mobile,2024-02-29
18305,Egypt,Grade 12,Desktop,2024-04-09
18306,KSA,Grade 9,Tablet,2023-08-16
18307,Egypt,Grade 8,Desktop,2024-01-21
18308,KSA,Grade 8,Mobile,2023-11-27
18309,Egypt,Grade 12,Mobile,2023-09-12
18310,Egypt,Grade 9,,2023-09-27
18311,Egypt,Grade 8,Tablet,2024-04-01
18312,UAE,,Desktop,2024-01-25
18313,Egypt,Grade 11,Tablet,2024-08-22
18314,Egypt,Grade 12,Mobile,2023-11-15
18315,UAE,Grade 10,,2023-12-01
18316,KSA,Grade 7,,2024-06-29
18317,Egypt,Grade 8,Desktop,2023-05-16
18318,,Grade 11,Desktop,2024-02-27
18319,KSA,Grade 9,Tablet,2023-05-10
18320,Egypt,Grade 8,Mobile,2023-08-09
18321,Egypt,Grade 12,Desktop,2024-05-29
18322,KSA,Grade 9,Tablet,2023-01-06
18323,KSA,Grade 11,,2023-11-06
18324,Egypt,Grade 11,Mobile,2023-04-30
18325,Egypt,,,2023-08-28
18326,Egypt,Grade 7,Mobile,2023-09-14
18327,KSA,Grade 9,Mobile,2023-05-02
18328,Egypt,Grade 10,Tablet,2024-07-03
18329,Egypt,Grade 7,,2023-06-10
18330,KSA,Grade 9,Mobile,2024-07-01
18331,KSA,,,2023-07-29
18332,Egypt,Grade 9,Tablet,2023-04-09
18333,Egypt,,Mobile,2024-05-04
18334,Egypt,Grade 11,Tablet,2023-11-17
18335,Egypt,Grade 12,Tablet,2023-06-30
18336,,Grade 11,Desktop,2023-05-14
18337,KSA,Grade 9,,2024-07-14
18338,Egypt,Grade 12,Tablet,2023-05-21
18339,Egypt,Grade 12,Desktop,2024-02-11
18340,Egypt,Grade 11,,2024-04-28
18341,KSA,,Mobile,2024-08-07
18342,Egypt,,Mobile,2024-05-21
18343,UAE,,Tablet,2023-11-20
18344,KSA,Grade 9,Mobile,2024-01-20
18345,Egypt,Grade 9,,2024-06-26
18346,UAE,Grade 12,Mobile,2023-12-30
18347,KSA,Grade 7,Tablet,2023-01-29
18348,KSA,Grade 7,,2024-06-22
18349,,Grade 10,Mobile,2024-04-19
18350,Egypt,Grade 7,Mobile,2023-06-01
18351,Egypt,Grade 8,,2023-10-07
18352,UAE,Grade 8,,2023-12-14
18353,KSA,Grade 11,Mobile,2023-01-16
18354,UAE,Grade 12,Desktop,2023-08-30
18355,Egypt,Grade 8,Mobile,2024-07-02
18356,KSA,Grade 7,,2023-08-01
18357,Egypt,Grade 12,,2024-05-03
18358,Egypt,Grade 10,Tablet,2023-06-04
18359,Egypt,Grade 9,Tablet,2023-05-01
18360,Egypt,Grade 10,Mobile,2024-02-11
18361,Egypt,Grade 7,Tablet,2023-09-01
18362,KSA,Grade 7,,2024-04-25
18363,Egypt,Grade 7,Tablet,2023-09-02
18364,Egypt,Grade 11,Tablet,2023-12-11
18365,Egypt,Grade 8,Tablet,2024-05-23
18366,Egypt,Grade 7,,2023-04-21
18367,UAE,Grade 9,Mobile,2023-02-21
18368,Egypt,Grade 8,,2023-11-13
18369,Egypt,Grade 8,Tablet,2023-05-26
18370,UAE,Grade 11,Desktop,2024-01-08
18371,KSA,Grade 10,Desktop,2023-02-19
18372,KSA,Grade 12,,2024-05-07
18373,KSA,Grade 8,Desktop,2023-01-10
18374,UAE,Grade 8,,2023-05-03
18375,Egypt,Grade 7,Mobile,2023-06-29
18376,,Grade 9,,2024-02-19
18377,UAE,Grade 7,,2023-12-08
18378,KSA,Grade 9,,2024-05-27
18379,KSA,Grade 8,Tablet,2023-04-30
18380,KSA,Grade 9,Mobile,2023-11-03
18381,Egypt,Grade 7,,2023-08-17
18382,Egypt,Grade 7,Tablet,2024-05-24
18383,,Grade 10,Tablet,2023-10-29
18384,Egypt,Grade 11,Tablet,2023-02-11
18385,Egypt,Grade 10,Tablet,2023-01-09
18386,KSA,Grade 8,Tablet,2023-08-16
18387,Egypt,Grade 9,Mobile,2023-12-14
18388,Egypt,Grade 7,Mobile,2023-05-19
18389,KSA,Grade 7,Desktop,2023-10-29
18390,KSA,Grade 7,Mobile,2024-02-09
18391,Egypt,Grade 12,Desktop,2023-03-30
18392,,Grade 7,Desktop,2023-11-20
18393,Egypt,Grade 12,Tablet,2023-07-07
18394,Egypt,Grade 8,Mobile,2024-07-22
18395,Egypt,Grade 11,Mobile,2024-05-22
18396,KSA,Grade 10,Tablet,2023-10-30
18397,Egypt,Grade 12,,2023-12-09
18398,Egypt,Grade 10,Tablet,2023-11-23
18399,UAE,Grade 12,Desktop,2024-02-28
18400,Egypt,Grade 7,Mobile,2023-05-21
18401,KSA,Grade 7,Mobile,2024-06-17
18402,KSA,Grade 9,Desktop,2023-05-26
18403,,Grade 7,Desktop,2023-11-25
18404,KSA,Grade 10,Desktop,2023-09-29
18405,Egypt,Grade 9,Tablet,2024-04-23
18406,Egypt,,,2024-01-29
18407,UAE,Grade 9,Desktop,2023-09-01
18408,UAE,Grade 7,Desktop,2024-05-22
18409,Egypt,,Tablet,2023-08-18
18410,KSA,,Desktop,2023-06-07
18411,Egypt,Grade 9,Desktop,2024-08-05
18412,,Grade 11,Mobile,2023-05-03
18413,UAE,Grade 7,Desktop,2023-08-20
18414,,Grade 11,,2024-01-09
18415,UAE,Grade 7,,2024-01-26
18416,UAE,Grade 12,Desktop,2024-08-10
18417,Egypt,Grade 11,Tablet,2023-07-21
18418,UAE,,Desktop,2024-08-02
18419,KSA,Grade 7,Mobile,2023-01-27
18420,,Grade 10,,2024-03-17
18421,KSA,Grade 12,Mobile,2023-07-28
18422,Egypt,Grade 12,Tablet,2023-01-31
18423,KSA,Grade 12,Mobile,2023-08-10
18424,KSA,Grade 7,Tablet,2023-10-23
18425,Egypt,Grade 10,,2023-10-09
18426,Egypt,Grade 8,Mobile,2023-09-13
18427,KSA,Grade 12,Mobile,2023-10-22
18428,Egypt,Grade 8,Desktop,2024-07-15
18429,Egypt,Grade 7,Tablet,2023-12-31
18430,Egypt,Grade 12,Desktop,2024-02-21
18431,UAE,Grade 10,Tablet,2024-08-07
18432,KSA,Grade 10,Desktop,2023-01-03
18433,Egypt,Grade 12,,2023-12-19
18434,KSA,,Mobile,2023-10-15
18435,KSA,Grade 9,Desktop,2023-01-08
18436,Egypt,Grade 9,Mobile,2023-02-28
18437,Egypt,Grade 12,Tablet,2024-01-04
18438,KSA,,Tablet,2023-10-16
18439,Egypt,Grade 11,,2024-05-11
18440,KSA,Grade 9,,2023-08-28
18441,Egypt,Grade 7,Mobile,2023-06-24
18442,Egypt,Grade 9,Desktop,2023-03-18
18443,,Grade 9,,2024-03-06
18444,Egypt,,Mobile,2023-09-05
18445,KSA,Grade 7,Desktop,2024-03-12
18446,Egypt,Grade 7,,2023-06-15
18447,Egypt,,Mobile,2023-02-09
18448,Egypt,Grade 11,Mobile,2023-03-13
18449,Egypt,Grade 10,,2023-02-24
18450,Egypt,Grade 9,,2023-04-02
18451,Egypt,Grade 12,,2023-08-19
18452,KSA,Grade 12,Tablet,2024-03-18
18453,KSA,Grade 8,Desktop,2024-06-08
18454,Egypt,Grade 10,,2023-09-21
18455,UAE,Grade 7,Desktop,2023-10-28
18456,Egypt,Grade 12,Mobile,2024-02-08
18457,Egypt,,Desktop,2024-02-07
18458,KSA,Grade 9,,2023-01-26
18459,Egypt,Grade 11,Mobile,2023-03-24
18460,Egypt,,,2024-02-22
18461,Egypt,Grade 8,,2023-08-05
18462,UAE,Grade 10,Mobile,2024-07-14
18463,KSA,Grade 9,Desktop,2024-05-14
18464,Egypt,Grade 7,Desktop,2024-01-29
18465,Egypt,Grade 10,Mobile,2023-09-07
18466,UAE,,,2023-02-05
18467,KSA,,Desktop,2024-05-24
18468,Egypt,Grade 8,Desktop,2024-07-05
18469,Egypt,Grade 7,,2023-09-06
18470,Egypt,Grade 8,Desktop,2024-03-03
18471,Egypt,Grade 9,Desktop,2023-10-05
18472,UAE,Grade 10,Tablet,2024-08-07
18473,Egypt,Grade 11,Tablet,2023-05-03
18474,Egypt,,Mobile,2023-04-27
18475,UAE,Grade 9,Mobile,2024-01-19
18476,KSA,Grade 12,,2023-04-19
18477,KSA,Grade 9,Tablet,2023-02-16
18478,Egypt,Grade 11,Mobile,2023-11-25
18479,KSA,Grade 11,Tablet,2024-03-09
18480,KSA,Grade 12,Mobile,2024-06-13
18481,Egypt,Grade 12,Desktop,2023-03-03
18482,,Grade 7,Desktop,2023-02-28
18483,UAE,Grade 8,,2024-03-25
18484,KSA,Grade 9,Tablet,2023-08-24
18485,Egypt,Grade 7,Tablet,2023-05-04
18486,Egypt,Grade 12,Tablet,2024-06-22
18487,Egypt,Grade 7,Tablet,2024-01-18
18488,Egypt,Grade 9,Desktop,2024-04-16
18489,KSA,Grade 8,Desktop,2024-03-28
18490,Egypt,Grade 11,Tablet,2023-10-18
18491,UAE,Grade 9,,2024-06-05
18492,Egypt,Grade 8,Tablet,2023-12-17
18493,Egypt,Grade 11,Mobile,2024-04-13
18494,KSA,,Desktop,2024-05-22
18495,Egypt,,Desktop,2023-11-24
18496,UAE,,Tablet,2023-11-15
18497,,Grade 10,Mobile,2024-06-27
18498,Egypt,Grade 9,,2024-06-11
18499,Egypt,,Desktop,2023-05-08
18500,Egypt,Grade 12,Mobile,2023-11-01
18501,KSA,Grade 9,Mobile,2023-04-14
18502,Egypt,Grade 12,Desktop,2023-01-18
18503,KSA,Grade 8,Desktop,2024-03-28
18504,Egypt,Grade 7,Mobile,2023-12-16
18505,KSA,Grade 7,,2023-04-29
18506,KSA,Grade 8,Mobile,2023-09-01
18507,Egypt,Grade 9,Desktop,2023-01-31
18508,Egypt,Grade 9,Tablet,2023-08-14
18509,Egypt,Grade 12,,2024-08-20
18510,Egypt,Grade 9,Mobile,2023-12-02
18511,Egypt,Grade 10,Desktop,2024-02-17
18512,Egypt,Grade 12,Mobile,2023-01-19
18513,UAE,Grade 7,,2023-06-30
18514,UAE,,,2023-12-22
18515,UAE,Grade 10,,2023-10-04
18516,Egypt,Grade 9,,2023-06-03
18517,KSA,,,2023-07-26
18518,Egypt,Grade 7,Desktop,2023-02-05
18519,Egypt,,Mobile,2024-01-17
18520,Egypt,Grade 12,Mobile,2023-01-27
18521,Egypt,Grade 9,Tablet,2024-02-03
18522,Egypt,Grade 12,,2023-10-06
18523,Egypt,Grade 9,Mobile,2023-01-10
18524,,Grade 8,,2023-12-03
18525,Egypt,Grade 7,Mobile,2023-07-22
18526,UAE,Grade 9,Mobile,2023-07-02
18527,Egypt,Grade 11,Desktop,2023-10-14
18528,Egypt,Grade 11,Desktop,2023-06-29
18529,Egypt,,Desktop,2023-09-01
18530,KSA,,,2023-03-30
18531,Egypt,Grade 12,,2023-12-09
18532,Egypt,Grade 9,Desktop,2023-10-28
18533,Egypt,,Mobile,2024-05-23
18534,Egypt,Grade 8,,2023-04-23
18535,KSA,Grade 12,,2023-10-23
18536,Egypt,Grade 9,Tablet,2023-06-13
18537,Egypt,,Mobile,2023-05-04
18538,UAE,,Mobile,2024-03-29
18539,Egypt,Grade 11,Tablet,2024-07-07
18540,KSA,Grade 7,Tablet,2024-04-01
18541,KSA,,Tablet,2024-01-14
18542,,Grade 8,Tablet,2023-02-04
18543,Egypt,Grade 9,Tablet,2023-03-12
18544,KSA,,Tablet,2023-04-22
18545,Egypt,Grade 11,,2023-08-06
18546,KSA,,,2023-05-19
18547,Egypt,,,2023-11-12
18548,Egypt,Grade 7,Desktop,2023-02-03
18549,UAE,Grade 11,Tablet,2023-10-20
18550,Egypt,Grade 12,Tablet,2023-08-17
18551,UAE,Grade 8,Tablet,2024-03-16
18552,UAE,Grade 12,Tablet,2023-05-03
18553,Egypt,Grade 10,,2023-12-30
18554,Egypt,Grade 9,Tablet,2023-10-11
18555,Egypt,Grade 12,Desktop,2023-05-11
18556,,Grade 7,,2024-03-31
18557,Egypt,Grade 8,,2024-01-10
18558,KSA,,,2024-07-19
18559,KSA,,Desktop,2023-04-09
18560,UAE,Grade 8,,2024-04-22
18561,KSA,,Desktop,2023-07-03
18562,KSA,,Mobile,2023-05-29
18563,Egypt,Grade 10,Tablet,2024-08-20
18564,Egypt,Grade 10,Desktop,2023-11-08
18565,Egypt,Grade 9,Tablet,2023-04-17
18566,UAE,Grade 12,Tablet,2023-03-21
18567,KSA,Grade 9,,2024-06-26
18568,KSA,Grade 12,,2023-08-31
18569,KSA,Grade 12,Desktop,2023-05-06
18570,Egypt,,Desktop,2024-03-06
18571,Egypt,Grade 8,,2023-04-04
18572,Egypt,Grade 12,Tablet,2023-01-17
18573,Egypt,Grade 9,,2024-06-20
18574,KSA,Grade 9,Tablet,2023-09-29
18575,Egypt,Grade 10,Mobile,2023-10-11
18576,KSA,Grade 8,Desktop,2024-03-29
18577,KSA,Grade 11,,2023-07-17
18578,Egypt,Grade 11,Tablet,2023-03-26
18579,Egypt,Grade 7,Mobile,2023-05-02
18580,Egypt,Grade 10,Tablet,2024-02-22
18581,Egypt,Grade 7,Desktop,2023-02-03
18582,KSA,Grade 8,,2024-07-22
18583,Egypt,,Tablet,2023-03-20
18584,UAE,Grade 11,Desktop,2023-07-15
18585,KSA,,,2023-05-03
18586,Egypt,Grade 11,Mobile,2024-08-07
18587,KSA,Grade 11,Tablet,2024-01-05
18588,KSA,Grade 7,,2024-01-29
18589,KSA,,,2023-03-18
18590,Egypt,Grade 9,,2024-05-06
18591,Egypt,Grade 7,Desktop,2023-10-04
18592,Egypt,,Mobile,2023-12-15
18593,Egypt,Grade 11,Mobile,2023-10-19
18594,KSA,Grade 10,Desktop,2024-06-18
18595,KSA,Grade 10,Tablet,2023-10-21
18596,UAE,Grade 12,Desktop,2023-04-15
18597,Egypt,,Mobile,2024-04-13
18598,Egypt,Grade 7,Desktop,2023-11-10
18599,KSA,Grade 12,Mobile,2023-04-01
18600,Egypt,Grade 12,Mobile,2023-03-02
18601,Egypt,Grade 7,Mobile,2024-06-28
18602,Egypt,Grade 12,Mobile,2023-02-12
18603,Egypt,Grade 8,Tablet,2024-01-28
18604,KSA,Grade 7,Mobile,2023-11-07
18605,Egypt,Grade 12,,2024-07-30
18606,KSA,Grade 12,,2024-08-20
18607,UAE,Grade 7,Mobile,2023-07-17
18608,Egypt,Grade 11,Mobile,2023-03-15
18609,UAE,Grade 12,Desktop,2023-04-13
18610,Egypt,Grade 9,Tablet,2023-12-17
18611,UAE,Grade 11,Mobile,2024-01-31
18612,Egypt,Grade 9,Desktop,2024-03-16
18613,KSA,Grade 11,Mobile,2023-10-21
18614,Egypt,,Tablet,2023-07-10
18615,KSA,Grade 11,Tablet,2023-12-29
18616,KSA,Grade 8,,2023-09-04
18617,Egypt,Grade 12,Tablet,2023-12-17
18618,UAE,,,2023-12-08
18619,Egypt,Grade 9,Tablet,2023-03-03
18620,Egypt,Grade 11,Desktop,2024-01-25
18621,KSA,Grade 11,Tablet,2023-09-18
18622,KSA,Grade 9,Desktop,2023-08-15
18623,Egypt,,,2024-02-09
18624,Egypt,Grade 8,Desktop,2023-05-12
18625,,Grade 9,,2023-07-02
18626,KSA,Grade 8,Tablet,2023-05-16
18627,Egypt,,Desktop,2023-08-23
18628,Egypt,Grade 8,Desktop,2024-08-04
18629,,Grade 10,,2024-04-03
18630,KSA,Grade 8,Tablet,2023-07-24
18631,UAE,Grade 10,Mobile,2023-06-18
18632,Egypt,Grade 12,Mobile,2023-12-06
18633,KSA,Grade 7,Desktop,2024-05-22
18634,KSA,Grade 8,,2023-03-31
18635,Egypt,Grade 9,,2024-04-18
18636,KSA,Grade 10,,2024-03-16
18637,KSA,,Tablet,2024-07-01
18638,Egypt,,Tablet,2023-12-30
18639,UAE,Grade 7,Tablet,2024-05-02
18640,UAE,Grade 12,Mobile,2023-10-15
18641,UAE,Grade 7,Desktop,2023-05-08
18642,UAE,Grade 8,Tablet,2023-06-20
18643,Egypt,Grade 9,Desktop,2023-09-19
18644,Egypt,Grade 8,,2024-03-21
18645,UAE,Grade 11,Tablet,2023-10-10
18646,Egypt,Grade 7,Tablet,2023-11-23
18647,Egypt,Grade 11,Tablet,2024-02-07
18648,Egypt,Grade 11,Desktop,2023-10-03
18649,Egypt,Grade 10,Mobile,2023-04-01
18650,KSA,,Mobile,2023-11-27
18651,Egypt,Grade 11,,2023-12-26
18652,Egypt,Grade 7,Desktop,2023-02-13
18653,,Grade 7,Tablet,2023-05-06
18654,KSA,Grade 9,Mobile,2023-06-02
18655,KSA,Grade 8,,2023-09-05
18656,KSA,Grade 9,Mobile,2023-03-05
18657,UAE,Grade 9,Desktop,2024-06-11
18658,KSA,,,2023-11-03
18659,KSA,Grade 8,Desktop,2023-12-14
18660,,Grade 7,,2024-07-01
18661,Egypt,Grade 10,Desktop,2023-02-05
18662,UAE,,Tablet,2023-02-19
18663,Egypt,Grade 11,Tablet,2024-04-22
18664,Egypt,Grade 10,Desktop,2023-07-30
18665,Egypt,Grade 11,Desktop,2024-02-14
