subscription_id,user_id,plan_type,revenue,start_date
7488,21330,Monthly,400,2023-05-07
7489,10799,Yearly,50,2023-11-13
7490,7572,Monthly,120,2023-08-27
7491,30302,Quarterly,120,2023-04-05
7492,11253,Quarterly,120,2024-01-23
7493,16597,Yearly,400,2023-07-03
7494,26710,Quarterly,120,2023-03-28
7495,29722,Monthly,50,2023-02-15
7496,28631,Yearly,400,2024-08-16
7497,17495,Quarterly,,2023-09-30
7498,3023,Quarterly,50,2024-03-05
7499,6513,Monthly,120,2024-04-06
7500,6945,Quarterly,50,2024-06-02
7501,6129,Yearly,50,2024-03-03
7502,26422,Quarterly,120,2023-03-19
7503,1433,Quarterly,50,2024-08-09
7504,14233,Monthly,400,2024-01-21
7505,13928,Quarterly,120,2023-06-12
7506,4881,Yearly,120,2023-09-05
7507,22111,Quarterly,50,2024-08-05
7508,24146,Monthly,50,2023-03-20
7509,29812,Yearly,120,2023-04-03
7510,19121,Yearly,120,2023-02-10
7511,30767,Quarterly,50,2023-06-11
7512,11799,Monthly,400,2023-08-24
7513,19778,Quarterly,,2024-07-12
7514,20706,Yearly,120,2023-10-17
7515,20766,Monthly,50,2023-06-07
7516,29482,Quarterly,50,2023-05-23
7517,8635,Monthly,120,2023-04-03
7518,20577,Quarterly,120,2024-08-17
7519,30699,Yearly,400,2024-01-04
7520,18068,Monthly,120,2023-06-25
7521,25040,Yearly,50,2024-08-05
7522,30419,Monthly,120,2023-02-11
7523,9239,Yearly,50,2024-07-30
7524,28558,Yearly,120,2023-08-25
7525,13323,Monthly,400,2024-05-20
7526,943,Monthly,400,2023-08-14
7527,25014,Quarterly,50,2023-03-16
7528,12877,Yearly,50,2023-08-03
7529,17035,Yearly,120,2023-06-08
7530,10534,Quarterly,400,2024-02-19
7531,28462,Monthly,120,2023-12-18
7532,6923,Quarterly,400,2023-04-19
7533,12914,Quarterly,50,2023-04-06
7534,3501,Quarterly,400,2023-08-13
7535,1886,Yearly,50,2023-01-05
7536,23890,Monthly,400,2024-03-15
7537,17799,Yearly,400,2023-02-01
7538,17151,Monthly,50,2023-11-03
7539,9325,Yearly,400,2023-06-07
7540,6792,Yearly,400,2023-10-29
7541,2462,Yearly,50,2024-04-05
7542,953,Quarterly,50,2024-03-27
7543,9510,Monthly,50,2023-12-08
7544,23559,Quarterly,50,2024-07-14
7545,3491,Monthly,50,2024-05-19
7546,17862,Quarterly,120,2023-04-15
7547,27044,Quarterly,50,2023-12-23
7548,17906,Quarterly,,2024-05-21
7549,30317,Monthly,120,2023-06-22
7550,20028,Monthly,120,2023-04-30
7551,7642,Quarterly,400,2024-03-07
7552,27621,Quarterly,120,2023-10-23
7553,29212,Yearly,400,2023-07-06
7554,28134,Yearly,400,2024-05-31
7555,30477,Quarterly,120,2024-03-01
7556,15239,Yearly,120,2024-05-05
7557,23484,Monthly,50,2023-08-14
7558,23884,Yearly,120,2024-02-06
7559,621,Quarterly,120,2023-09-15
7560,9208,Monthly,50,2023-04-22
7561,3180,Yearly,50,2023-07-17
7562,29790,Yearly,400,2024-03-29
7563,20777,Quarterly,50,2023-09-30
7564,19285,Quarterly,120,2024-06-02
7565,14305,Yearly,50,2023-09-16
7566,8310,Quarterly,400,2023-12-14
7567,7681,Quarterly,50,2023-06-05
7568,7651,Quarterly,120,2024-05-30
7569,30031,Monthly,120,2024-02-12
7570,19879,Yearly,,2023-05-25
7571,20932,Monthly,400,2023-04-13
7572,21253,Monthly,,2023-03-03
7573,24417,Quarterly,120,2023-08-29
7574,22032,Monthly,400,2023-08-13
7575,13904,Quarterly,120,2024-06-03
7576,25979,Yearly,,2023-12-09
7577,11460,Monthly,50,2024-04-23
7578,23069,Monthly,50,2024-08-20
7579,18386,Monthly,50,2023-12-25
7580,12432,Yearly,120,2023-01-09
7581,2016,Quarterly,50,2024-04-28
7582,24483,Yearly,400,2024-07-14
7583,709,Monthly,120,2024-02-09
7584,2539,Yearly,50,2024-01-17
7585,17617,Monthly,50,2023-07-20
7586,3643,Yearly,400,2023-08-06
7587,7721,Yearly,50,2023-10-23
7588,25869,Yearly,120,2024-03-26
7589,26500,Monthly,400,2023-04-20
7590,10413,Monthly,120,2024-02-16
7591,25165,Monthly,50,2023-04-22
7592,23167,Yearly,400,2024-07-05
7593,3005,Yearly,400,2023-02-19
7594,2285,Yearly,50,2024-08-03
7595,3375,Yearly,50,2023-04-20
7596,15903,Quarterly,50,2024-06-17
7597,19012,Yearly,120,2023-04-02
7598,3941,Quarterly,400,2024-04-30
7599,18060,Quarterly,120,2023-11-20
7600,4146,Yearly,120,2023-07-25
7601,8877,Yearly,120,2023-05-25
7602,30386,Yearly,120,2024-04-10
7603,4790,Yearly,120,2023-11-10
7604,9989,Quarterly,50,2024-04-11
7605,11355,Monthly,120,2023-02-11
7606,4112,Monthly,120,2024-07-11
7607,896,Yearly,400,2023-08-21
7608,5268,Monthly,120,2023-05-22
7609,30508,Yearly,400,2023-08-10
7610,20222,Yearly,50,2024-04-04
7611,8980,Monthly,50,2023-04-06
7612,4433,Monthly,120,2023-01-27
7613,4597,Quarterly,400,2023-09-01
7614,193,Quarterly,120,2023-08-25
7615,30010,Quarterly,120,2023-06-26
7616,22073,Quarterly,120,2023-06-28
7617,21525,Monthly,50,2024-01-28
7618,24179,Quarterly,50,2024-06-19
7619,26692,Yearly,400,2024-08-05
7620,29176,Quarterly,120,2023-04-22
7621,710,Monthly,50,2024-06-15
7622,21720,Quarterly,120,2024-02-11
7623,11355,Monthly,400,2023-06-14
7624,22525,Quarterly,120,2023-07-13
7625,20925,Yearly,50,2023-09-27
7626,29618,Yearly,50,2023-09-10
7627,5076,Quarterly,50,2023-10-22
7628,23507,Monthly,50,2023-01-12
7629,13932,Yearly,120,2023-06-20
7630,2736,Monthly,120,2024-06-25
7631,61,Monthly,400,2024-07-12
7632,20550,Monthly,400,2023-09-23
7633,1867,Yearly,120,2023-11-24
7634,16297,Yearly,120,2023-01-03
7635,1404,Yearly,50,2023-08-21
7636,29310,Quarterly,120,2023-08-16
7637,18321,Yearly,50,2023-06-06
7638,11267,Monthly,400,2023-04-12
7639,12033,Quarterly,50,2023-03-16
7640,4535,Monthly,120,2023-11-03
7641,20278,Yearly,120,2024-06-08
7642,26735,Monthly,,2023-01-17
7643,28468,Quarterly,120,2023-10-05
7644,9758,Quarterly,50,2024-05-15
7645,1964,Quarterly,50,2024-07-09
7646,19521,Yearly,400,2024-05-02
7647,6148,Yearly,120,2024-03-26
7648,2931,Quarterly,120,2024-05-05
7649,29835,Quarterly,,2023-11-19
7650,4355,Yearly,120,2023-08-01
7651,27907,Monthly,120,2023-01-06
7652,16487,Yearly,120,2023-10-18
7653,23245,Monthly,50,2024-06-23
7654,785,Monthly,50,2024-06-13
7655,4427,Monthly,120,2024-03-02
7656,3417,Yearly,120,2024-03-04
7657,22873,Monthly,50,2023-10-11
7658,16695,Quarterly,400,2024-05-17
7659,26947,Monthly,50,2024-01-30
7660,9853,Quarterly,50,2023-02-12
7661,18751,Quarterly,400,2023-07-20
7662,5146,Quarterly,400,2024-01-15
7663,13730,Yearly,120,2024-03-08
7664,9433,Quarterly,50,2023-02-06
7665,24926,Monthly,50,2023-08-26
7666,2490,Quarterly,120,2023-09-05
7667,4516,Yearly,400,2024-06-08
7668,10498,Monthly,120,2023-12-04
7669,19406,Yearly,400,2024-03-01
7670,6028,Monthly,120,2024-06-19
7671,20030,Quarterly,120,2023-02-19
7672,27482,Quarterly,50,2024-04-27
7673,5562,Monthly,120,2023-08-25
7674,345,Yearly,120,2024-01-16
7675,19511,Yearly,120,2023-09-08
7676,11566,Quarterly,120,2023-09-12
7677,3436,Yearly,120,2024-03-25
7678,21391,Yearly,120,2023-11-04
7679,18663,Monthly,50,2024-08-16
7680,12012,Monthly,120,2024-04-11
7681,28015,Quarterly,400,2023-08-01
7682,28561,Quarterly,50,2023-02-04
7683,12938,Quarterly,50,2023-10-08
7684,3871,Yearly,400,2024-01-01
7685,9086,Quarterly,400,2023-09-04
7686,26935,Yearly,400,2024-04-15
7687,29624,Quarterly,120,2024-03-11
7688,9801,Monthly,50,2023-12-05
7689,14013,Quarterly,50,2023-05-06
7690,9203,Monthly,120,2023-12-30
7691,1198,Quarterly,120,2023-11-03
7692,1024,Yearly,50,2024-02-25
7693,17202,Yearly,120,2024-01-27
7694,15203,Quarterly,120,2023-03-25
7695,18727,Quarterly,50,2023-11-10
7696,17631,Monthly,400,2024-01-08
7697,10492,Monthly,120,2024-04-11
7698,25397,Monthly,50,2024-01-11
7699,29429,Quarterly,50,2024-03-23
7700,23311,Yearly,120,2023-06-15
7701,9458,Yearly,120,2023-07-26
7702,27119,Yearly,120,2024-04-24
7703,15569,Monthly,120,2023-08-16
7704,20095,Monthly,120,2023-06-28
7705,27663,Quarterly,120,2023-11-15
7706,29251,Quarterly,50,2023-05-13
7707,19366,Quarterly,50,2023-06-20
7708,17990,Yearly,50,2023-11-02
7709,10483,Yearly,120,2023-10-16
7710,8781,Quarterly,400,2023-04-16
7711,10471,Yearly,400,2023-12-20
7712,12521,Quarterly,,2023-06-26
7713,26418,Monthly,50,2024-03-10
7714,29726,Quarterly,50,2023-02-07
7715,5227,Monthly,400,2024-05-16
7716,21694,Yearly,120,2023-12-24
7717,15637,Monthly,50,2024-06-17
7718,3962,Quarterly,50,2023-01-01
7719,19960,Yearly,400,2023-02-05
7720,24820,Quarterly,50,2023-11-01
7721,12493,Monthly,120,2023-08-03
7722,24981,Yearly,50,2023-03-12
7723,27776,Quarterly,,2023-11-24
7724,22054,Yearly,50,2024-01-23
7725,2447,Yearly,120,2023-08-07
7726,5266,Quarterly,400,2023-05-12
7727,18735,Monthly,50,2024-01-06
7728,24280,Quarterly,50,2023-03-29
7729,25803,Monthly,50,2023-07-26
7730,6499,Yearly,50,2024-04-23
7731,18522,Yearly,400,2024-01-29
7732,1013,Monthly,,2024-02-29
7733,17304,Quarterly,400,2023-07-05
7734,877,Quarterly,120,2024-02-06
7735,320,Yearly,400,2024-03-11
7736,22577,Yearly,50,2023-02-10
7737,17745,Quarterly,50,2023-04-09
7738,10693,Quarterly,50,2024-03-01
7739,9693,Monthly,50,2023-02-21
7740,3463,Quarterly,120,2023-01-07
7741,23886,Quarterly,120,2024-07-19
7742,14031,Quarterly,400,2024-06-14
7743,14591,Quarterly,120,2023-07-04
7744,26606,Yearly,50,2023-08-26
7745,9314,Monthly,120,2023-12-29
7746,9781,Quarterly,,2023-02-24
7747,28652,Monthly,120,2023-05-27
7748,10660,Yearly,50,2023-12-28
7749,7295,Monthly,,2023-11-27
7750,1974,Yearly,,2024-03-15
7751,6259,Monthly,400,2024-06-18
7752,13652,Quarterly,50,2023-06-25
7753,27178,Monthly,120,2023-08-06
7754,11658,Yearly,400,2024-01-05
7755,27440,Monthly,50,2023-07-17
7756,19683,Quarterly,50,2023-02-13
7757,13444,Yearly,120,2023-12-02
7758,30334,Monthly,50,2023-10-08
7759,1005,Monthly,50,2023-03-06
7760,5300,Quarterly,400,2024-05-05
7761,29616,Yearly,50,2023-03-31
7762,24271,Yearly,400,2023-12-06
7763,21395,Quarterly,120,2024-03-12
7764,7926,Yearly,50,2023-05-01
7765,17353,Yearly,,2023-06-16
7766,24658,Quarterly,400,2023-05-03
7767,26171,Monthly,400,2023-09-02
7768,18903,Monthly,50,2023-05-15
7769,2600,Monthly,120,2023-09-18
7770,13139,Monthly,50,2024-01-28
7771,20808,Quarterly,120,2023-08-17
7772,29164,Monthly,50,2023-10-29
7773,6312,Yearly,50,2024-08-02
7774,11838,Quarterly,400,2024-03-17
7775,7813,Yearly,120,2023-05-20
7776,1087,Quarterly,,2023-07-09
7777,7733,Quarterly,120,2023-05-24
7778,11723,Yearly,50,2023-09-14
7779,20665,Quarterly,400,2023-05-07
7780,11225,Yearly,400,2023-02-26
7781,12229,Quarterly,120,2024-06-22
7782,1250,Quarterly,400,2023-09-12
7783,27614,Quarterly,120,2023-11-29
7784,25542,Yearly,400,2024-05-03
7785,11147,Quarterly,120,2024-01-07
7786,2268,Quarterly,50,2024-07-18
7787,29724,Monthly,50,2024-08-01
7788,591,Quarterly,120,2024-06-17
7789,12395,Yearly,50,2024-01-27
7790,1060,Monthly,50,2023-10-28
7791,28886,Monthly,400,2023-05-21
7792,22128,Quarterly,50,2024-07-08
7793,1699,Monthly,120,2023-05-04
7794,5287,Monthly,50,2023-07-25
7795,25349,Monthly,120,2023-09-27
7796,4233,Monthly,400,2023-04-20
7797,20030,Monthly,50,2024-06-16
7798,12907,Yearly,50,2024-07-17
7799,17561,Monthly,50,2023-06-11
7800,14815,Quarterly,120,2024-01-29
7801,1695,Quarterly,120,2023-08-14
7802,19241,Quarterly,120,2024-06-14
7803,21024,Yearly,50,2023-07-25
7804,20250,Yearly,50,2024-02-10
7805,6559,Quarterly,50,2023-12-30
7806,9206,Yearly,50,2024-02-25
7807,22166,Yearly,400,2023-08-06
7808,21416,Yearly,50,2023-10-10
7809,14660,Yearly,50,2023-10-21
7810,30953,Quarterly,50,2023-04-20
7811,11411,Monthly,400,2024-06-25
7812,360,Quarterly,400,2023-06-30
7813,4813,Quarterly,400,2023-06-16
7814,10897,Quarterly,400,2024-08-15
7815,18139,Yearly,120,2023-05-05
7816,11134,Monthly,120,2023-06-29
7817,6278,Quarterly,50,2023-05-15
7818,4980,Quarterly,50,2024-02-11
7819,8227,Monthly,120,2024-03-23
7820,278,Monthly,120,2023-11-04
7821,8452,Yearly,50,2023-10-02
7822,26142,Yearly,50,2023-09-12
7823,9111,Yearly,,2023-10-11
7824,19561,Yearly,400,2023-08-17
7825,9697,Monthly,50,2024-05-23
7826,11832,Monthly,50,2023-02-20
7827,18126,Monthly,50,2024-07-10
7828,13178,Monthly,400,2023-04-27
7829,6288,Quarterly,50,2024-05-28
7830,25366,Quarterly,120,2023-05-12
7831,3991,Monthly,50,2023-07-17
7832,16479,Yearly,400,2023-11-16
7833,4153,Quarterly,400,2024-06-26
7834,14123,Quarterly,50,2023-03-17
7835,28955,Monthly,50,2023-05-21
7836,12534,Yearly,400,2024-08-14
7837,4143,Monthly,120,2023-01-10
7838,13929,Monthly,120,2024-05-02
7839,6188,Yearly,50,2023-12-20
7840,28567,Monthly,50,2023-01-13
7841,18442,Quarterly,50,2024-03-22
7842,9859,Quarterly,120,2023-04-08
7843,10334,Yearly,400,2023-06-18
7844,20279,Monthly,50,2023-07-17
7845,26774,Monthly,50,2024-07-23
7846,30813,Quarterly,50,2024-04-17
7847,7784,Yearly,120,2024-01-23
7848,7015,Yearly,400,2024-08-12
7849,622,Quarterly,50,2024-07-06
7850,18208,Quarterly,120,2023-11-09
7851,18777,Yearly,400,2024-03-12
7852,11005,Monthly,50,2023-02-10
7853,28389,Quarterly,120,2023-02-16
7854,15388,Yearly,120,2024-04-04
7855,4928,Quarterly,400,2023-12-22
7856,11414,Monthly,50,2023-03-23
7857,27789,Quarterly,120,2023-08-29
7858,18072,Yearly,50,2024-04-27
7859,4262,Quarterly,50,2023-01-01
7860,6060,Quarterly,50,2023-08-15
7861,6001,Quarterly,50,2024-07-13
7862,1286,Yearly,50,2024-01-11
7863,28673,Quarterly,50,2023-06-09
7864,10960,Quarterly,400,2024-01-28
7865,27422,Monthly,50,2024-06-27
7866,5910,Monthly,400,2024-02-12
7867,5603,Yearly,50,2024-03-15
7868,8416,Quarterly,120,2023-06-03
7869,6969,Quarterly,50,2023-05-12
7870,8635,Quarterly,50,2024-02-19
7871,25738,Monthly,50,2023-04-18
7872,25718,Monthly,120,2024-04-29
7873,26528,Monthly,,2023-12-02
7874,30542,Yearly,120,2024-04-16
7875,25547,Yearly,,2023-10-25
7876,3384,Quarterly,50,2023-12-16
7877,7512,Monthly,120,2023-06-09
7878,7660,Monthly,50,2024-07-11
7879,12048,Quarterly,400,2024-01-30
7880,8788,Yearly,50,2023-07-17
7881,20481,Monthly,400,2023-10-05
7882,2834,Quarterly,400,2023-09-16
7883,18320,Yearly,120,2023-05-11
7884,21558,Monthly,120,2023-11-10
7885,20749,Quarterly,120,2023-08-07
7886,4819,Yearly,50,2024-02-20
7887,22834,Yearly,50,2024-08-10
7888,4410,Yearly,50,2024-04-26
7889,21152,Yearly,,2024-08-19
7890,21232,Monthly,50,2024-08-12
7891,23674,Quarterly,50,2023-11-19
7892,26926,Yearly,50,2023-06-25
7893,23220,Yearly,400,2024-07-18
7894,4979,Quarterly,50,2023-12-28
7895,30620,Yearly,120,2024-08-16
7896,25902,Quarterly,400,2023-07-06
7897,13094,Monthly,50,2024-08-20
7898,11102,Yearly,120,2024-05-18
7899,3637,Monthly,400,2023-02-26
7900,5196,Quarterly,400,2023-04-22
7901,6469,Quarterly,,2023-03-30
7902,22275,Monthly,50,2024-01-29
7903,28298,Monthly,400,2023-09-16
7904,13184,Quarterly,400,2023-04-03
7905,23535,Yearly,50,2023-11-23
7906,134,Yearly,120,2024-03-06
7907,6710,Quarterly,400,2024-01-10
7908,11907,Yearly,120,2023-10-28
7909,18500,Quarterly,50,2024-03-26
7910,13192,Quarterly,120,2024-08-08
7911,3918,Yearly,50,2023-02-07
7912,28862,Yearly,120,2023-09-14
7913,26817,Monthly,50,2024-02-07
7914,16667,Quarterly,400,2024-04-29
7915,21830,Yearly,120,2024-03-27
7916,9345,Monthly,400,2023-07-09
7917,7808,Yearly,50,2023-03-17
7918,5700,Yearly,120,2024-03-16
7919,7977,Quarterly,50,2024-01-31
7920,8018,Yearly,400,2024-05-08
7921,8721,Yearly,50,2023-11-30
7922,18732,Yearly,120,2023-10-01
7923,4382,Quarterly,50,2024-04-08
7924,17713,Yearly,50,2024-08-09
7925,5739,Monthly,50,2023-08-22
7926,9514,Yearly,400,2023-01-04
7927,9110,Quarterly,400,2024-01-08
7928,6854,Monthly,120,2024-03-14
7929,21735,Yearly,120,2023-07-27
7930,13536,Quarterly,120,2024-07-03
7931,1994,Yearly,120,2024-07-15
7932,18584,Quarterly,120,2023-11-09
7933,18399,Yearly,50,2023-01-20
7934,22490,Monthly,120,2023-11-20
7935,17729,Monthly,120,2023-06-29
7936,18758,Quarterly,50,2023-01-24
7937,28081,Quarterly,50,2024-06-30
7938,203,Monthly,,2024-04-02
7939,16519,Yearly,400,2024-01-03
7940,12076,Yearly,120,2024-03-30
7941,27537,Quarterly,50,2023-03-05
7942,29086,Yearly,120,2023-07-02
7943,30662,Monthly,50,2024-08-03
7944,22976,Quarterly,,2023-12-04
7945,29653,Monthly,50,2023-10-13
7946,4550,Quarterly,120,2023-06-01
7947,24204,Yearly,120,2023-07-02
7948,28944,Quarterly,120,2023-03-04
7949,13319,Yearly,50,2023-10-21
7950,17579,Quarterly,120,2023-12-20
7951,9819,Quarterly,50,2024-03-26
7952,29992,Monthly,50,2024-01-17
7953,12493,Quarterly,50,2023-04-29
7954,549,Monthly,50,2024-01-17
7955,7758,Quarterly,50,2023-11-30
7956,13222,Yearly,120,2024-03-01
7957,13468,Monthly,50,2023-07-04
7958,6600,Quarterly,120,2024-05-09
7959,12784,Quarterly,120,2023-10-30
7960,29520,Quarterly,50,2024-07-14
7961,9844,Yearly,120,2024-08-12
7962,8652,Quarterly,50,2023-02-14
7963,40,Monthly,50,2024-04-05
7964,16474,Monthly,50,2023-03-11
7965,27558,Yearly,50,2023-04-02
7966,25605,Monthly,120,2023-04-21
7967,9080,Yearly,400,2024-05-27
7968,12579,Yearly,120,2024-04-17
7969,18865,Quarterly,400,2024-08-08
7970,20066,Monthly,120,2024-08-14
7971,24457,Yearly,50,2023-02-28
7972,26899,Monthly,400,2024-03-14
7973,12279,Quarterly,120,2024-02-06
7974,20853,Yearly,120,2024-05-20
7975,29036,Monthly,120,2023-11-05
7976,26210,Monthly,,2024-05-13
7977,4081,Yearly,120,2024-01-31
7978,25005,Yearly,50,2023-10-06
7979,29148,Yearly,120,2023-01-16
7980,11266,Yearly,120,2023-09-06
7981,15013,Quarterly,50,2024-02-08
7982,22566,Monthly,50,2024-08-07
7983,1347,Yearly,50,2023-09-25
7984,555,Monthly,50,2023-12-30
7985,17196,Yearly,50,2023-03-22
7986,29485,Quarterly,50,2023-01-23
7987,20341,Monthly,120,2023-11-30
7988,3486,Yearly,120,2024-02-27
7989,25475,Monthly,400,2023-05-06
7990,11950,Monthly,50,2023-12-13
7991,27079,Quarterly,120,2023-10-16
7992,12681,Quarterly,50,2023-01-30
7993,22474,Quarterly,,2023-07-21
7994,29729,Yearly,120,2023-11-08
7995,29788,Monthly,400,2023-01-07
7996,11142,Quarterly,50,2023-08-10
7997,2019,Quarterly,120,2023-10-04
7998,851,Monthly,120,2023-07-04
7999,10215,Yearly,50,2023-11-11
8000,22369,Monthly,,2023-05-24
8001,19310,Yearly,400,2024-04-14
8002,24305,Quarterly,400,2023-09-12
8003,21864,Quarterly,50,2024-07-08
8004,27825,Quarterly,120,2023-12-10
8005,22613,Quarterly,50,2023-06-20
8006,26164,Yearly,400,2024-07-29
8007,30280,Quarterly,120,2023-12-15
8008,7438,Monthly,400,2023-07-01
8009,24632,Monthly,400,2023-01-05
8010,15472,Quarterly,50,2023-04-09
8011,13338,Yearly,50,2023-01-19
8012,26688,Quarterly,50,2023-09-11
8013,18555,Yearly,120,2023-03-21
8014,19844,Yearly,400,2024-05-06
8015,17404,Quarterly,400,2023-01-31
8016,30331,Yearly,50,2024-04-18
8017,11585,Yearly,50,2023-11-07
8018,21660,Monthly,120,2023-02-12
8019,20859,Monthly,,2023-07-18
8020,7769,Monthly,50,2023-10-04
8021,5642,Yearly,120,2023-12-30
8022,20712,Yearly,120,2023-07-03
8023,23781,Quarterly,50,2024-08-12
8024,16549,Monthly,400,2024-04-02
8025,25618,Quarterly,400,2024-08-10
8026,28337,Monthly,50,2023-11-28
8027,20706,Yearly,120,2023-08-13
8028,30488,Yearly,400,2023-08-16
8029,3627,Monthly,50,2024-05-13
8030,1996,Monthly,50,2023-03-01
8031,5391,Yearly,50,2023-09-21
8032,21461,Quarterly,50,2024-03-05
8033,23314,Quarterly,120,2023-01-08
8034,4311,Yearly,400,2023-06-29
8035,9067,Yearly,400,2023-07-20
8036,21483,Monthly,400,2023-02-04
8037,1710,Monthly,400,2023-10-24
8038,13183,Yearly,400,2024-02-17
8039,7995,Yearly,120,2023-10-14
8040,7513,Quarterly,50,2023-09-03
8041,18233,Quarterly,120,2023-03-02
8042,26549,Yearly,120,2023-04-07
8043,18986,Yearly,50,2023-05-19
8044,10187,Quarterly,,2023-07-09
8045,14812,Yearly,120,2023-10-29
8046,23301,Quarterly,400,2024-01-17
8047,13752,Quarterly,400,2023-02-21
8048,27507,Monthly,50,2024-01-02
8049,25578,Yearly,120,2024-07-22
8050,9990,Yearly,50,2023-01-18
8051,9932,Yearly,120,2024-04-13
8052,15564,Yearly,120,2023-11-05
8053,13726,Quarterly,400,2024-07-19
8054,13775,Yearly,120,2023-04-25
8055,1690,Monthly,120,2023-11-17
8056,7651,Yearly,400,2024-02-27
8057,12433,Yearly,50,2024-07-23
8058,16073,Quarterly,50,2024-06-19
8059,10630,Quarterly,120,2023-06-05
8060,24404,Yearly,50,2023-09-18
8061,23608,Yearly,400,2024-07-09
8062,29362,Quarterly,120,2024-01-11
8063,9429,Monthly,50,2023-09-01
8064,12061,Quarterly,50,2024-03-31
8065,29381,Yearly,50,2023-12-12
8066,8263,Monthly,400,2024-03-29
8067,22337,Yearly,120,2023-05-23
8068,29637,Monthly,120,2023-08-16
8069,9352,Quarterly,120,2023-09-24
8070,13745,Monthly,120,2024-03-26
8071,27458,Yearly,400,2023-10-29
8072,30614,Quarterly,50,2024-08-14
8073,4349,Yearly,120,2023-03-05
8074,28509,Yearly,120,2024-08-14
8075,21940,Yearly,50,2024-07-31
8076,4534,Yearly,50,2023-04-16
8077,7760,Quarterly,50,2023-01-09
8078,29015,Monthly,120,2023-11-07
8079,942,Yearly,120,2023-09-29
8080,12284,Quarterly,50,2023-05-29
8081,22551,Yearly,50,2023-08-09
8082,10402,Yearly,50,2023-04-04
8083,4146,Quarterly,50,2024-05-25
8084,3607,Yearly,50,2023-03-06
8085,5151,Yearly,120,2023-11-03
8086,11539,Monthly,120,2023-11-14
8087,2031,Yearly,50,2023-11-13
8088,1004,Monthly,50,2024-08-20
8089,18108,Monthly,400,2024-03-23
8090,42,Monthly,400,2023-04-03
8091,12935,Quarterly,400,2023-01-21
8092,17898,Monthly,120,2024-01-30
8093,28822,Quarterly,50,2023-09-29
8094,15106,Yearly,120,2023-01-29
8095,20656,Quarterly,50,2024-03-25
8096,11506,Quarterly,50,2023-09-02
8097,21106,Yearly,50,2023-05-09
8098,181,Yearly,,2023-06-15
8099,6821,Quarterly,120,2023-07-25
8100,621,Quarterly,120,2024-01-01
8101,16620,Yearly,400,2023-04-22
8102,9774,Quarterly,400,2023-09-10
8103,29929,Quarterly,,2023-08-13
8104,9642,Monthly,120,2023-07-03
8105,29552,Quarterly,,2023-08-04
8106,17132,Monthly,120,2023-03-08
8107,18546,Monthly,400,2023-04-29
8108,29581,Yearly,50,2024-06-25
8109,16283,Monthly,50,2023-05-15
8110,5524,Monthly,50,2023-11-08
8111,14056,Monthly,120,2023-05-20
8112,2559,Quarterly,120,2023-03-18
8113,28864,Quarterly,120,2023-02-19
8114,10730,Quarterly,50,2023-08-16
8115,5576,Yearly,400,2023-09-23
8116,30468,Yearly,50,2023-12-08
8117,13171,Yearly,50,2023-03-23
8118,26697,Monthly,120,2023-08-16
8119,9515,Monthly,120,2023-01-04
8120,16406,Quarterly,120,2023-11-21
8121,27935,Yearly,120,2023-10-06
8122,19199,Quarterly,50,2023-08-17
8123,11651,Yearly,50,2024-08-02
8124,10743,Monthly,50,2024-04-27
8125,4090,Quarterly,,2023-05-21
8126,7909,Quarterly,50,2023-06-05
8127,12959,Monthly,50,2024-03-31
8128,27672,Monthly,400,2024-03-08
8129,16860,Yearly,400,2023-09-07
8130,25813,Quarterly,400,2023-12-03
8131,3651,Monthly,50,2023-12-20
8132,15840,Monthly,400,2023-05-24
8133,7452,Yearly,50,2023-04-06
8134,28633,Monthly,50,2023-08-15
8135,24211,Yearly,50,2024-03-13
8136,18301,Monthly,50,2023-07-19
8137,8388,Monthly,50,2024-03-04
8138,25230,Yearly,400,2023-05-27
8139,5308,Monthly,50,2024-01-14
8140,7765,Monthly,50,2024-04-08
8141,29896,Yearly,50,2023-01-23
8142,14160,Monthly,50,2024-01-19
8143,23083,Monthly,50,2024-07-24
8144,82,Monthly,50,2023-08-08
